id,artist,title,video_id,cover,emotion_id
348,장기하와 얼굴들,그렇고 그런 사이,s67PqkEw-oU,https://cdnimg.melon.co.kr/cm/album/images/013/01/558/1301558_500.jpg,5
349,Zayde Wolf,Gladiator,fT67ta4VrQQ,https://i1.sndcdn.com/artworks-000280020257-ag08et-t500x500.jpg,5
350,Grandson,Blood,Sk-U8ruIQyA,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/28eec1c5-7348-434e-8682-b7b054102b7b/dcb6hgo-83d1ed5d-0863-4b70-ad83-5e8259ab2b9c.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOiIsImlzcyI6InVybjphcHA6Iiwib2JqIjpbW3sicGF0aCI6IlwvZlwvMjhlZWMxYzUtNzM0OC00MzRlLTg2ODItYjdiMDU0MTAyYjdiXC9kY2I2aGdvLTgzZDFlZDVkLTA4NjMtNGI3MC1hZDgzLTVlODI1OWFiMmI5Yy5wbmcifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdfQ.m1j34MMrUoFpX4WoO--cutLqfooCBC_x--xkkwmkO1Y,5
351,The Million,D. M. S,BesMWMNRvio,https://cdns-images.dzcdn.net/images/cover/f6031443de768c52358289ec479e23eb/264x264.jpg,5
352,Renforshort,I drive me mad,8cgI5VDNFiw,https://images.genius.com/284f16357701cf76897b4f21ebc17fe7.1000x1000x1.jpg,5
353,Flor,Imho,byguIw36t8M,https://image.bugsm.co.kr/album/images/500/9926/992627.jpg,5
354,UPSAHL,People I don’t like,EGne6NU1rCc,https://mblogthumb-phinf.pstatic.net/MjAyMDA4MjRfODUg/MDAxNTk4MjQ5MjIwMTgy.qMaGsFE_6dnA0IfeNGaG3RF2yx7j2BtlHeoFadJv2Hkg.g2LrwD-kWS1h388RmLL39Cc7gVZ0QjqFywKnUFSPvs0g.JPEG.gold0488/UPSAHL-People-I-Dont-Like.jpg?type=w800,5
355,lola blanc,Angry too,X1Dhy8a4PFQ,https://i.pinimg.com/564x/16/ce/d9/16ced95bdb1e204541cc6aa4dbf16663.jpg,5
356,Bishop Briggs,Champion,6QpyB1b5sdg,https://music-b26f.kxcdn.com/wp-content/uploads/2019/07/Bishop-Briggs-Single-Artwork-600x600.png,5
357,Nikki Vianna,Mambo,KK061LaBmco,https://m.media-amazon.com/images/I/71JzY6yOj6L._SS500_.jpg,5
358,Lizzo,Juice,9y4sFUmiwB0,https://i.ytimg.com/an/XaCrQL_8eMY/1a428eec-c21d-4c5b-ab96-2cde230ac2f1_mq.jpg?v=5c2f6690,5
359,Ace Hashimoto,4EVERYTHING,LSu49Fcy3cs,https://images.shazam.com/coverart/t440794474-b1483124518_s400.jpg,6
360,The Hauser Project,First Date (Feat. Wade & Tyler Alexis),KQ_u5aqrtZs,https://f4.bcbits.com/img/a0524634516_10.jpg,6
361,PJ Morton,BUILT FOR LOVE,8ATW2PJsC9k,https://image.bugsm.co.kr/album/images/500/202704/20270445.jpg,6
362,Tom Misch & Laura Misch,Follow,mdESKtS434k,"https://cdnimg.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/045/232/81045232_1521682951160_1_600x600.JPG/dims/resize/Q_80,0",6
363,Sound Providers,Choc Promo,mPOxYAMR80I,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/039/814/787/39814787_1592900709750_1_600x600.JPG,6
364,halberd,Summer nights.,Fca2dBp_yJM,https://geo-media.beatport.com/image/cdd0d945-7356-4e6f-a2c7-068c4ce95e63.jpg,6
365,Burbank,the happiness of seeing someone again,qz6xFSugu_U,https://lite-images-i.scdn.co/image/ab67616d00001e02bb6bf28a56b2ee410ac91493,6
366,elijah who,we used to talk every night,ENLFl2b6raI,https://i1.sndcdn.com/artworks-000206899339-3bl0zr-t500x500.jpg,6
367,prima,June Gloom.,av6twyhq8gs,https://i1.sndcdn.com/artworks-000177382079-1xfrws-t500x500.jpg,6
368,Jazzinuf,Be Mine,dUr5yk_FAnE,https://image.bugsm.co.kr/album/images/500/202827/20282716.jpg,6
369,Burbank,seeing your name makes me happy,G3-AsJ3CKss,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcSUqQ3t4GFjrNmSRss-VDSaYA1MAo0NeohsNA&usqp=CAU,6
370,Joey Pecoraro,Finding Parking,zJySsufaoFc,https://i1.sndcdn.com/artworks-000209001949-vlgz82-t500x500.jpg,6
371,Joey Pecoraro,Partly Sunny,IJ6E78ZoO54,https://i1.sndcdn.com/artworks-000209001949-vlgz82-t500x500.jpg,6
372,Joey Pecoraro,Warm,cJlYvAeGvWc,https://m.media-amazon.com/images/I/719KdBo+NZL._SS500_.jpg,6
373,Sophie Meiers,"Sincerely, Yours",U73zB1aH8V0,https://s.mxmcdn.net/images-storage/albums4/4/6/9/1/7/7/36771964_800_800.jpg,6
374,Gowe & Sam Ock,Wait For You,mhASujJoYcY,https://cdnimg.melon.co.kr/cm/album/images/023/03/464/2303464_500.jpg/melon/quality/80/optimize,6
375,Mickey cho,Thoughts,QKv8oBhj3B8,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcTNPwIYM3V_VFYUUY2VCMokCMQeHO7771bzwA&usqp=CAU,6
376,A June,Do you know,ytQxL_zphKo,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcQJHkxKjVH3GdIB-oqnsbarRKb_vq-tl5AN3g&usqp=CAU,6
377,LHA,Sound Of Music,rj5N26-o8r0,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/275/175/80275175_1322114181591_1_600x600.JPG,6
378,LeeHahn,Shoulders Of Giants,HJtICBjiPbY,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/b7/55/62/b7556288-9774-d8b2-6a2c-0b857d806f35/191061221029.jpg/1200x630wp.png,6
379,AZitiZ,Moving On,SWBzjDTTf2I,https://image.bugsm.co.kr/album/images/500/4630/463036.jpg,6
380,"Pe2ny, MYK",45,zAdX_4bxGM4,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/633/931/80633931_1436345146819_1_600x600.JPG,6
381,Part Time Cooks,Nowhere But Up,scJ--aMCjec,"https://cdnimg.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/768/290/80768290_1450767471288_1_600x600.JPG/dims/resize/Q_80,0",6
382,"Cise Star, Marcus D",Earth Angel,Iey-7hLh1wE,https://i.ytimg.com/vi/SZAsVNvteMM/hqdefault.jpg,6
383,Lisa Ono,Quizas Quizas Quizas,rmwzAF_pYSA,https://cdns-images.dzcdn.net/images/cover/52197a2b713676fb715022a9af2a7004/350x350.jpg,6
384,Lisa Ono,I Wish You Love,T_8o2oEt2hg,https://image.bugsm.co.kr/album/images/500/221/22162.jpg,6
385,Laura Fygi,I Love You For Sentimental Reasons,azN8caKp9hU,https://img1.daumcdn.net/thumb/R720x0.q80/?scode=mtistory2&fname=http%3A%2F%2Fcfile28.uf.tistory.com%2Fimage%2F99F99B3359A2FBEE1A6F45,6
386,Kei Kobayashi,Love Came For Me,aLpC5OTg_Ls,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/019/113/15019113_1462859278193_1_600x600.JPG,6
387,Megumi Hayashibara,Fly Me To The Moon,uhznt0j4rYw,https://m.media-amazon.com/images/I/91VRK0sutNL._SS500_.jpg,6
388,Chet Baker,My Funny Valentine,0o-XwxKZIQA,https://images-na.ssl-images-amazon.com/images/I/513eKpFRAzL.jpg,6
389,Bryan Ferry,As Time Goes By,6aXCsy0S4Wk,https://upload.wikimedia.org/wikipedia/en/b/b4/As_Time_Goes_By_%28Bryan_Ferry_album%29.jpg,6
390,윤석철 트리오,독백이라 착각하기 쉽다,IGOPAnPTQhw,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/056/972/81056972_1524477539072_1_600x600.JPG,6
391,윤석철 트리오,Someday My Fxxxxx Will Come,WHRWsrUHgKs,https://images.shazam.com/coverart/t161964849-b945256704_s400.jpg,6
392,강아솔&임보라,눈 내린 새벽,u1I6WcpIWkY,https://image.bugsm.co.kr/album/images/500/4778/477864.jpg,6
393,강아솔&임보라,끝 말,eI9P4aZ_13o,https://image.bugsm.co.kr/album/images/500/4720/472011.jpg,6
394,R?mi Panossian Trio,Water Pig,ghKxzlPn9VM,https://images.shazam.com/coverart/t248407103-b980280844_s400.jpg,6
395,R?mi Panossian Trio,Morning Smile,l0P-oKo1Gls,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/d9/5a/b0/d95ab06e-788d-de56-f807-f082485a97ec/3341348161273_cover.jpg/1200x630wp.png,6
396,Joe Hisaishi,Merry-Go-Round (from 'Howl's Moving Castle'),UwxatzcYf9Q,https://m.media-amazon.com/images/I/71FlmQfuCsL._SS500_.jpg,6
397,Giovanni Mirabassi,Miryang Arirang,ug2kzhtvQnc,https://cdnimg.melon.co.kr/cm/album/images/011/69/251/1169251.jpg,6
398,Giovanni Mirabassi,Lloro,gQB-0Dq42Fw,https://f4.bcbits.com/img/a4290378795_10.jpg,6
399,윈터플레이,Billie Jean,FRNzeipgWn4,https://www.akbobada.com/home/akbobada/archive/akbo/img/39973.jpg,6
400,윈터플레이,Pure Heart,eDYwtgJeHWI,https://images.shazam.com/coverart/t92007075-b1384357270_s400.jpg,6
401,Sweet Jazz,You Make Me Smile,5cgXKpj8md0,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/074/804/81074804_1529287296089_1_600x600.JPG,6
402,Sweet Jazz,When I Miss You,0qGR52q9zrA,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/074/804/81074804_1529287296089_1_600x600.JPGG,6
403,Sweet Jazz,The Beauty Of Gray,94FxSE-te9w,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/074/804/81074804_1529287296089_1_600x600.JPG,6
404,Sweet Jazz,Santa Is Coming,9WXiwejV_ns,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/074/804/81074804_1529287296089_1_600x600.JPG,6
405,Sweet Jazz,We Will Be Good,uBC4H-8CY7g,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/074/804/81074804_1529287296089_1_600x600.JPG,6
406,Sweet Jazz,Jazz Water,LHJtoA5pFCY,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/074/804/81074804_1529287296089_1_600x600.JPG,6
407,Sweet Jazz,Sweet Jazz with Coffee,35TuELobKRU,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/074/804/81074804_1529287296089_1_600x600.JPG,6
408,Sweet Jazz,Tokyo Night,dZlaz2hNFU0,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/074/804/81074804_1529287296089_1_600x600.JPG,6
409,DJ Okawari,Flower Dance,AULG4MoYxQk,https://cdnimg.melon.co.kr/cm/album/images/010/30/317/1030317_500.jpg/melon/quality/80/optimize,7
410,Norihiro Tsuru,Last Carnival.,hG1gbOjWWdI,https://cdnimg.melon.co.kr/cm/album/images/026/41/957/2641957_500.jpg/melon/quality/80/optimize,7
411,Yiruma,Kiss the Rain,imGaOIm5HOk,https://i1.sndcdn.com/artworks-000212199540-6958as-t500x500.jpg,7
412,DJ Okawari,Luv Letter,CGvIzFRcRMA,https://i1.sndcdn.com/artworks-000108515055-d93asy-t500x500.jpg,7
413,Yiruma,Chaconne,8QF1OWtRTVc,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/275/075/80275075_1322033680656_1_600x600.JPG,7
414,Yiruma,River Flows In You,zwJQE0HkYZw,https://image.bugsm.co.kr/album/images/500/104/10411.jpg,7
415,Yiruma,Love Me,N7p2UeB_QRM,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/275/075/80275075_1322033680656_1_600x600.JPG,7
416,Yiruma,May Be,jlitjMNaZPw,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/275/075/80275075_1322033680656_1_600x600.JPG,7
417,Yiruma,Indigo,acDyYYKxdhE,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/275/075/80275075_1322033680656_1_600x600.JPG,7
418,Yiruma,Reminiscent,vBNEsK_z6s4,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/275/075/80275075_1322033680656_1_600x600.JPG,7
419,Yuhki Kuramoto,Romance,lYUGkB5w1SE,https://image.bugsm.co.kr/album/images/500/20/2003.jpg,7
420,Joe Hisaishi,Summer,Xrj9L2ez6IA,https://image.bugsm.co.kr/album/images/500/238/23889.jpg,7
421,Edward Elgar,Salut d'Amour Op.12,ecM7_3rs5gU,https://post-phinf.pstatic.net/MjAxNzA3MjVfMTY5/MDAxNTAwOTgzMjU5ODcx.Lf_eLpmlJOulj6AN1y5X--poO6FlMjkc9g9ky6osgnsg.At05F6WP68UBZJ5Oymb_AWR0IBs9IG6srJ05TPQlwJYg.JPEG/image_3222617081500983255465.jpg?type=w1200,7
422,Debussy,Claire de Lune,zpIgoy3Q1OE,https://image.yes24.com/goods/77683177/L,7
423,Chopin,Nocturne op.9 No.2,9E6b3swbnWg,https://image.aladin.co.kr/product/832/21/cover500/6976904123_1.jpg,7
424,Schumann,Kinderszenen Op.15-VII. Traumerei,ZmpEePYp8gQ,https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/977/056/80977056_1502335722635_1_600x600.JPG,7
425,Herbert von Karajan,Cavalleria rusticana: Intermezzo,Xi9_xm3oRzY,https://cdns-images.dzcdn.net/images/cover/349df1e8872835dc8004ddf8d15ba58c/350x350.jpg,7
426,Joe Hisaishi,Spring,_7jTnc-LUg0,https://image.bugsm.co.kr/album/images/500/80069/8006992.jpg,7
427,Mozart,"Piano Sonata No. 12 in F Major, K. 332 - 1. Allegro",UYUO8W7wVv8,https://assets.classicfm.com/2012/31/mozart-1343837321-editorial-short-form-1.jpg,7
428,Mozart,Flute Concerto_No_2_in_D_Major_K_314,E7ygLbH2cr8,https://assets.classicfm.com/2012/31/mozart-1343837321-editorial-short-form-1.jpg,7
429,Mozart,String Quintet No.5 in D major K.593: I. Larghetto - Allegro,IijSFgxcy3M,https://assets.classicfm.com/2012/31/mozart-1343837321-editorial-short-form-1.jpg,7
430,F.Schubert,Moments Musicaux D.780 No.3,Az9pB4ypuLU,https://www.biography.com/.image/t_share/MTE1ODA0OTcxNzgwMTc5NDY5/franz-schubert-9475558-1-402.jpg,7
431,F.Schubert,Die Forelle,5paSm3-4gv4,https://www.biography.com/.image/t_share/MTE1ODA0OTcxNzgwMTc5NDY5/franz-schubert-9475558-1-402.jpg,7
432,Herbert von Karajan,Mascagni: Cavalleria rusticana: Intermezz,Xi9_xm3oRzY,https://cdns-images.dzcdn.net/images/cover/349df1e8872835dc8004ddf8d15ba58c/350x350.jpg,7
433,Amadeus Quartet,5. Cavatina. Adagio molto espressiv,xm2J20LMdmU,https://m.media-amazon.com/images/I/81QNQYjtV9L._SS500_.jpg,7
434,Sviatoslav Richter,"Piano Concerto No. 2 in C Minor, Op. 1",t5jmkRnpxq4,"https://cdnimg.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/273/421/80273421_1531378151695_1_600x600.JPG/dims/resize/Q_80,0",7
435,Eugene Ormandy,"Scheherazade, Op. 35/III. The Young Prince and the Young Princess",C6lqVmcMye4,https://m.media-amazon.com/images/I/71f8JQl4zzL._SS500_.jpg,7
